PositionX,PositionY,PositionZ
0.2039616,1.324344,0.4111605
0.2039047,1.324165,0.4107982
0.2039322,1.323949,0.4104227
0.2037485,1.323851,0.4102424
0.2040549,1.323625,0.4099667
0.2042739,1.323524,0.4098345
0.2046054,1.323348,0.4096282
0.2049219,1.322994,0.4093851
0.2051339,1.322743,0.4091173
0.2053546,1.322624,0.4087877
0.2054552,1.322497,0.4083857
0.2056889,1.322385,0.4080786
0.2057811,1.32231,0.4079781
0.2061311,1.322154,0.4077417
0.2064506,1.321871,0.4075603
0.2068368,1.321544,0.4072861
0.2071155,1.321305,0.4070393
0.2074932,1.321023,0.4068809
0.2076247,1.320986,0.4068311
0.2079936,1.320898,0.40671
0.2084237,1.320774,0.4066116
0.2089547,1.320693,0.4063144
0.2092831,1.320709,0.4062162
0.2092831,1.320709,0.4062162
0.2095005,1.320541,0.4059248
0.2095752,1.320491,0.4057602
0.2097702,1.32035,0.4055402
0.2099752,1.320288,0.4053259
0.2103322,1.320238,0.4051806
0.2105209,1.320361,0.4051234
0.2107027,1.320541,0.4051926
0.210983,1.320681,0.405066
0.2111902,1.320677,0.4048553
0.2113681,1.320711,0.4046261
0.2117591,1.32077,0.4042902
0.2119831,1.320723,0.4040393
0.212219,1.320691,0.4037554
0.2124939,1.320574,0.4035124
0.2128593,1.320534,0.4032478
0.2131831,1.320509,0.403102
0.2135905,1.32046,0.4029732
0.2138531,1.320506,0.4029362
0.2142889,1.320422,0.4028162
0.2147195,1.320261,0.4026776
0.2147195,1.320261,0.4026776
0.2150565,1.320044,0.4023856
0.215096,1.319953,0.4022351
0.2154203,1.319754,0.4020805
0.2157166,1.319595,0.4018753
0.216133,1.319441,0.4017781
0.2165644,1.319355,0.4016155
0.216886,1.319274,0.4014748
0.2171895,1.319231,0.4013079
0.217512,1.319142,0.4010835
0.2177029,1.31905,0.4009451
0.2179063,1.319022,0.4008136
0.2181597,1.318913,0.4006024
0.2183954,1.318853,0.4004958
0.2187418,1.31878,0.4003106
0.2187674,1.318943,0.400358
0.2189963,1.318922,0.4001977
0.2191886,1.318794,0.4001296
0.2193807,1.318759,0.3999283
0.2196257,1.318694,0.3998612
0.2198373,1.318693,0.3997495
0.2200012,1.318735,0.3997421
0.2201712,1.318731,0.3997086
0.2204601,1.318758,0.3996828
0.2208379,1.318887,0.399538
0.2210938,1.318974,0.3994975
0.2213616,1.319044,0.3994265
0.2215421,1.319064,0.3993055
0.2216237,1.318929,0.3992647
0.2217578,1.318894,0.3991348
0.2218637,1.318809,0.3990844
0.2220833,1.318715,0.3990235
0.2223292,1.318542,0.3989122
0.2223666,1.318566,0.3988711
0.2225736,1.31838,0.3989335
0.2226429,1.318182,0.3988516
0.2227498,1.318024,0.3987749
0.2227149,1.317812,0.3986827
0.2226923,1.317644,0.3985209
0.2227646,1.317575,0.3983846
0.2229126,1.31754,0.3983645
0.2229187,1.317239,0.3983008
0.2224886,1.317045,0.3984193
0.2223481,1.316298,0.3982945
0.2219003,1.315702,0.3981428
0.2216243,1.315382,0.3980329
0.2217129,1.315234,0.3979404
0.2216481,1.315136,0.398011
0.2216042,1.315132,0.3980281
0.2213697,1.31485,0.3979704
0.2212819,1.314498,0.3978697
0.2212473,1.313975,0.3976307
0.2212029,1.313644,0.3975316
0.220939,1.313583,0.3975598
0.2207819,1.313572,0.3977493
0.220833,1.313623,0.3977307
0.2210636,1.31348,0.3975753
0.2210723,1.313313,0.3974476
0.2209471,1.313215,0.3972114
0.2206998,1.312997,0.3970636
0.2205048,1.312927,0.3970025
0.2204639,1.312814,0.3968585
0.2202146,1.312954,0.3967726
0.2201446,1.312978,0.3966636
0.2199528,1.313037,0.3964917
0.2197446,1.313141,0.3964292
0.219476,1.31298,0.3962034
0.2189767,1.312992,0.3960804
0.2186578,1.312976,0.3958894
0.2184912,1.312761,0.3956971
0.2183117,1.31236,0.3955142
0.2180367,1.311895,0.3951854
0.2177095,1.311559,0.3949938
0.2172074,1.311312,0.3949097
0.2168517,1.31127,0.394773
0.2165456,1.31127,0.3946639
0.2162385,1.31107,0.3945387
0.2159364,1.310741,0.3944297
0.2155858,1.310416,0.3943366
0.2152813,1.309898,0.3941895
0.2150008,1.309438,0.3941574
0.2146641,1.309195,0.394141
0.2145207,1.309024,0.3939498
0.214466,1.3088,0.3939482
0.2142971,1.308769,0.3939587
0.2141099,1.308756,0.3940148
0.2140124,1.30847,0.3940186
0.2138053,1.308272,0.3939854
0.2136319,1.308008,0.3939822
0.2134104,1.307719,0.3939039
0.2125924,1.307802,0.394114
0.2122747,1.307778,0.3940505
0.2118409,1.307995,0.3941413
0.2115977,1.308219,0.3941876
0.2114543,1.308327,0.3942274
0.2113136,1.308351,0.394189
0.2109152,1.308367,0.3941081
0.2105664,1.308382,0.3939214
0.2102977,1.308324,0.3937796
0.2100581,1.308492,0.3935819
0.2097896,1.308616,0.393487
0.2095873,1.308752,0.3934132
0.2093043,1.309081,0.3933576
0.2091852,1.309291,0.3934149
0.2090597,1.309326,0.3933497
0.2088775,1.309233,0.3933238
0.208648,1.309021,0.3931444
0.208265,1.308876,0.3930291
0.2078899,1.308927,0.3929203
0.2075761,1.308968,0.3928482
0.2074016,1.309085,0.3928531
0.2072348,1.309106,0.3928763
0.2070114,1.309115,0.3929358
0.2065738,1.308966,0.3929647
0.2061369,1.308904,0.3929616
0.2059078,1.308756,0.3930324
0.2055996,1.308685,0.3930853
0.2054249,1.308603,0.3930601
0.2050094,1.308622,0.3931565
0.2048052,1.308489,0.3930388
0.2046241,1.308454,0.3930008
0.204416,1.308391,0.3929605
0.2039975,1.30845,0.3930153
0.2038423,1.308288,0.3929166
0.2038116,1.308182,0.3929191
0.2037009,1.308123,0.3929195
0.2036917,1.307959,0.3929366
0.2037127,1.307907,0.3929387
0.2037902,1.307812,0.3929101
0.203817,1.307799,0.3929192
0.203551,1.307895,0.3931054
0.2036257,1.307822,0.3931938
0.2037315,1.307677,0.3932024
0.2038617,1.307578,0.3931887
0.2041617,1.30752,0.3931046
0.2043364,1.307429,0.3931438
0.2045594,1.307251,0.3931115
0.2048372,1.307019,0.393003
0.2049219,1.306859,0.3929756
0.2049385,1.30669,0.3929755
0.2049948,1.306531,0.3929245
0.2048859,1.306401,0.393058
0.2049937,1.306177,0.3930346
0.2049917,1.306118,0.3929834
0.205116,1.305837,0.3930078
0.2051161,1.305628,0.3930033
0.2050911,1.305276,0.3929536
0.2050799,1.305022,0.392921
0.2047987,1.305049,0.3930273
0.204833,1.304918,0.3930974
0.2045036,1.304878,0.3932368
0.2044568,1.304726,0.393243
0.2045857,1.304375,0.3930848
0.2046182,1.30416,0.3930142
0.2046254,1.303996,0.3930072
0.2046933,1.303829,0.3930289
0.2050155,1.303611,0.3929293
0.2050629,1.303556,0.393023
0.2051478,1.303437,0.3930357
0.205054,1.303385,0.3932164
0.20514,1.303147,0.3932479
0.2052855,1.302895,0.3931808
0.2053524,1.302695,0.3932308
0.2052149,1.302562,0.3932669
0.2052466,1.302227,0.3932617
0.2053115,1.301966,0.3932042
0.2054616,1.301841,0.3931313
0.2056184,1.301444,0.3930927
0.205603,1.301021,0.3930482
0.2056364,1.300445,0.3929389
0.2053465,1.299852,0.3928276
0.2050362,1.299322,0.3926879
0.2044458,1.298855,0.3924818
0.203631,1.298511,0.3921102
0.2027914,1.29825,0.3916973
0.2015418,1.298151,0.3911314
0.1998722,1.298442,0.3906508
0.19754,1.298861,0.3900971
0.1946664,1.299382,0.3895997
0.1914653,1.299998,0.3893477
0.1875733,1.301181,0.3890924
0.1840005,1.302889,0.3892676
0.180244,1.305395,0.38952
0.1766266,1.309386,0.3907281
0.174338,1.313242,0.3916016
0.1709708,1.318053,0.393118
0.1675069,1.32397,0.3946949
0.1635474,1.329245,0.3961601
0.1599578,1.336436,0.3982371
0.1557601,1.343941,0.4002359
0.1522363,1.352289,0.4025018
0.1488627,1.360949,0.404486
0.1453307,1.370198,0.4067008
0.1417918,1.38004,0.4089959
0.1378928,1.389636,0.4109171
0.1336952,1.399019,0.4130458
0.1292599,1.408824,0.4147668
0.1244864,1.418294,0.4162247
0.1202415,1.427854,0.4178392
0.1151065,1.436831,0.419282
0.1098558,1.446,0.4206616
0.1047007,1.454491,0.4222737
0.09950884,1.463325,0.4237044
0.09351534,1.47062,0.4244381
0.09351534,1.47062,0.4244381
0.08127192,1.483883,0.4259887
0.07484809,1.489456,0.4264691
0.06871949,1.495079,0.4270216
0.06208753,1.499364,0.427655
0.05580999,1.503096,0.427972
0.04943002,1.506137,0.4281431
0.04335108,1.509419,0.4283982
0.03700794,1.511639,0.4278997
0.03030658,1.513687,0.4272534
0.0237052,1.5152,0.4260888
0.0170396,1.516393,0.4249738
0.01066633,1.517646,0.423951
0.004292209,1.518064,0.4227766
-0.001793906,1.518456,0.4215774
-0.007850681,1.517807,0.4201849
-0.01384331,1.515717,0.4184306
-0.01988055,1.514452,0.4170147
-0.02566462,1.512117,0.4154553
-0.03110534,1.509077,0.4140842
-0.03660735,1.506414,0.4128283
-0.04188751,1.502721,0.4113786
-0.04706063,1.498669,0.4098117
-0.04706063,1.498669,0.4098117
-0.05790247,1.490232,0.4063304
-0.06339408,1.485846,0.4044107
-0.06816042,1.480587,0.4025598
-0.07229415,1.475996,0.4012076
-0.07663376,1.471007,0.3998459
-0.08073838,1.465912,0.3984409
-0.08534793,1.460682,0.3967894
-0.08931206,1.455379,0.3954192
-0.09341466,1.450287,0.3939213
-0.09672807,1.444982,0.3923461
-0.1006583,1.439695,0.3908006
-0.1042851,1.434502,0.3892661
-0.1080201,1.4294,0.388043
-0.1116277,1.424199,0.3864227
-0.1147342,1.418861,0.3847831
-0.118248,1.413573,0.3832407
-0.1208144,1.407938,0.3815834
-0.1237571,1.402407,0.3800964
-0.1263558,1.396742,0.3788665
-0.1286458,1.391043,0.377422
-0.1309328,1.385482,0.3759533
-0.1329196,1.380055,0.3743864
-0.1352271,1.374562,0.3724882
-0.1369545,1.368965,0.3704289
-0.1392349,1.363841,0.3680449
-0.1408103,1.358174,0.3658201
-0.1421856,1.352759,0.3635004
-0.1437875,1.347405,0.3613833
-0.1447982,1.342537,0.3591222
-0.1458305,1.337822,0.3565342
-0.1466625,1.333273,0.3537377
-0.1477391,1.328313,0.3507608
-0.1486275,1.323679,0.3473833
-0.1495382,1.318738,0.34384
-0.1499685,1.314453,0.3403089
-0.1497982,1.310379,0.3371221
-0.1496657,1.306574,0.3337724
-0.1496036,1.303061,0.3305009
-0.1495212,1.299592,0.3269442
-0.1494994,1.295797,0.3235677
-0.1496191,1.292455,0.3197958
-0.1493279,1.289171,0.3162034
-0.1490542,1.286281,0.3132326
-0.149017,1.283764,0.310142
-0.1488482,1.281039,0.3073017
-0.1486585,1.278677,0.3044995
-0.148347,1.276651,0.302171
-0.1484582,1.274649,0.2995649
-0.1483622,1.273173,0.2977684
-0.1483723,1.271929,0.2961528
-0.1484255,1.270851,0.2948029
-0.1487444,1.270098,0.2936573
-0.1489095,1.269218,0.2925684
-0.1492191,1.269172,0.291905
-0.1494323,1.269367,0.2914122
-0.1496251,1.26891,0.2905778
-0.1500157,1.269156,0.2901228
-0.1501994,1.269528,0.2899269
-0.1505182,1.270126,0.2896967
-0.1506821,1.270733,0.28959
-0.1509581,1.271689,0.2895661
-0.1514193,1.27261,0.289634
-0.1517085,1.273441,0.2896054
-0.1523129,1.274689,0.2899492
-0.1526048,1.275614,0.2900972
-0.1532416,1.276911,0.290483
-0.1539051,1.278029,0.2908986
-0.1541994,1.278976,0.2908794
-0.1544101,1.279562,0.2908625
-0.154625,1.280448,0.2908683
-0.1547391,1.281182,0.2906815
-0.1548158,1.281687,0.2904335
-0.1549114,1.282354,0.2901574
-0.1553206,1.283135,0.2901827
-0.155566,1.28383,0.2901156
-0.1560203,1.284667,0.29034
-0.1563111,1.285522,0.2901361
-0.1563702,1.286056,0.2895964
-0.1564716,1.28677,0.2890524
-0.1568192,1.287491,0.2884489
-0.1572222,1.288424,0.2876228
-0.1578653,1.289622,0.2870484
-0.1588752,1.291217,0.2864632
-0.159869,1.292981,0.2858145
-0.1608673,1.294837,0.2850557
-0.1619361,1.297003,0.2838465
-0.1633788,1.299724,0.2827526
-0.1647197,1.302168,0.2818399
-0.1665135,1.305444,0.2807037
-0.1681086,1.308687,0.2794695
-0.1699046,1.312178,0.2781187
-0.1716652,1.315389,0.2767207
-0.1738134,1.319224,0.2748423
-0.1753184,1.322467,0.2729353
-0.1773061,1.326343,0.2708962
-0.1792389,1.33038,0.2689424
-0.1813625,1.334591,0.2672058
-0.1836307,1.339291,0.265308
-0.1862608,1.344142,0.2635549
-0.1887253,1.349116,0.2618071
-0.1911568,1.353763,0.2597755
-0.1940473,1.358624,0.2573702
-0.1964948,1.363075,0.2551704
-0.199167,1.367611,0.252765
-0.201605,1.372292,0.2503045
-0.2039864,1.376818,0.2480416
-0.2065632,1.381796,0.2458599
-0.2088799,1.386458,0.2436211
-0.2114149,1.391467,0.2416144
-0.2137821,1.396214,0.2394844
-0.2162296,1.401147,0.2376712
-0.2185852,1.405963,0.2357273
-0.2209788,1.410771,0.2340465
-0.2233882,1.415847,0.232209
-0.2257342,1.420786,0.2304048
-0.2281207,1.425934,0.2287097
-0.2302909,1.43089,0.2268807
-0.2325104,1.436127,0.2250038
-0.234471,1.441356,0.2234163
-0.2365599,1.446548,0.2218462
-0.2383733,1.451968,0.2203783
-0.2401721,1.457331,0.2191362
-0.241768,1.46251,0.217778
-0.2435174,1.467703,0.2164111
-0.2446092,1.472682,0.2150407
-0.2459706,1.477618,0.2137266
-0.2470873,1.482494,0.2126386
-0.248106,1.487194,0.2114802
-0.2489295,1.491673,0.2102958
-0.2498053,1.495959,0.2091018
-0.2504053,1.499718,0.2080773
-0.2511854,1.503454,0.2072635
-0.2514534,1.506564,0.2064588
-0.2519434,1.509279,0.2058108
-0.2522121,1.511254,0.2052947
-0.25255,1.513298,0.2046886
-0.2526384,1.514605,0.2038655
-0.2529199,1.51594,0.2032736
-0.2530645,1.517071,0.2024712
-0.2532166,1.517601,0.2019508
-0.2533612,1.518121,0.2015317
-0.2532447,1.518131,0.2014669
-0.2529722,1.517947,0.2016983
-0.2526315,1.517598,0.2015995
-0.2523784,1.516893,0.2014521
-0.2521492,1.516352,0.2011355
-0.2519105,1.515651,0.2010978
-0.2514932,1.515088,0.2009889
-0.2509823,1.5141,0.2010389
-0.2506616,1.513345,0.2009594
-0.2503804,1.512317,0.2009695
-0.2500846,1.511402,0.2013167
-0.2496492,1.510694,0.2013357
-0.2492048,1.509997,0.2014494
-0.2488378,1.509336,0.2013986
-0.24855,1.508773,0.2013136
-0.2480713,1.508136,0.2011335
-0.2477972,1.507801,0.2010254
-0.2474396,1.507608,0.2008639
-0.2470061,1.507305,0.2009187
-0.2468319,1.507032,0.2010661
-0.2464654,1.506838,0.2008997
-0.2461213,1.506581,0.200856
-0.2456139,1.506235,0.2005164
-0.2453337,1.506028,0.200286
-0.2450123,1.50599,0.2000982
-0.2447236,1.506095,0.199909
-0.2443283,1.506206,0.1995963
-0.2440905,1.506136,0.1994499
-0.2440773,1.506195,0.1993523
-0.2439326,1.50624,0.1992563
-0.2437564,1.506398,0.1990454
-0.2436045,1.506626,0.1989294
-0.2434445,1.506773,0.1988934
-0.2432911,1.506708,0.1988459
-0.2431823,1.506848,0.1986573
-0.2429697,1.506843,0.198276
-0.2428567,1.506768,0.1981639
-0.2427844,1.506712,0.1980518
-0.2425504,1.506742,0.1978976
-0.2424773,1.50682,0.1977665
-0.2424744,1.506968,0.1977018
-0.2425534,1.507238,0.1975912
-0.2425354,1.507189,0.1975506
-0.2424205,1.507232,0.197406
-0.2421482,1.507118,0.1971942
-0.2420146,1.507059,0.1970478
-0.241889,1.506993,0.1968938
-0.2417635,1.506934,0.19677
-0.2416156,1.506816,0.1966604
-0.2414811,1.506823,0.1965345
-0.2413344,1.506874,0.1964511
-0.2411339,1.507232,0.19629
-0.2409847,1.50728,0.1962288
-0.2407199,1.507238,0.1960082
-0.2405899,1.507189,0.1959474
-0.2404074,1.507171,0.1959121
-0.2402806,1.507074,0.1958976
-0.2400706,1.506824,0.195833
-0.2398298,1.506518,0.1957503
-0.2397154,1.50634,0.1958272
-0.2396394,1.506121,0.1959718
-0.2393646,1.505805,0.1963249
-0.2392411,1.505524,0.1963237
-0.2391168,1.505302,0.196464
-0.2387284,1.505,0.1965336
-0.2386172,1.504655,0.1967034
-0.2384066,1.50434,0.1967173
-0.2383447,1.504086,0.1968263
-0.2381991,1.503835,0.1969617
-0.2379948,1.503644,0.1970079
-0.2379048,1.503713,0.1973459
-0.2378504,1.50342,0.1975618
-0.2377303,1.503223,0.1977747
-0.2376488,1.503052,0.1979175
-0.2373385,1.502891,0.1979862
-0.236992,1.50259,0.1980548
-0.2368274,1.502444,0.1982729
-0.2364949,1.502139,0.1983638
-0.2363086,1.501943,0.1985921
-0.2360367,1.501749,0.1987695
-0.2358562,1.501607,0.1990112
-0.2355973,1.501516,0.1992649
-0.2353504,1.501529,0.1994097
-0.2350635,1.501461,0.1997142
-0.2347266,1.501276,0.2000893
-0.2343861,1.500993,0.2003459
-0.2339844,1.50069,0.2007035
-0.2337043,1.500384,0.2010109
-0.233048,1.499859,0.2013445
-0.2327019,1.499644,0.2017963
-0.23177,1.498911,0.2021463
-0.2306239,1.497883,0.2026154
-0.2292997,1.496714,0.2030027
-0.2269436,1.494387,0.203424
-0.2248949,1.49221,0.2038094
-0.2215085,1.487948,0.2044981
-0.2190817,1.48491,0.2050416
-0.2143805,1.479076,0.205514
-0.2102624,1.474282,0.2062455
-0.2043342,1.467129,0.2070017
-0.1977988,1.459581,0.2079621
-0.1914868,1.452009,0.2089663
-0.1838758,1.443272,0.2102442
